0,1,2,3,4,5,6,7,8,9,10,11
1.1330195969722743,one,0.1918559007385577,one,zero,zero,0.6937963013111084,zero,zero,1.0350799046185732,0.24317497460904058,one
0.2848871544370833,one,-1.6289525476083475,zero,zero,one,1.5011894410746507,one,zero,0.7237984230195965,0.23854034304906588,one
0.6269246571034197,one,0.07609705582995054,zero,zero,zero,1.155171047903309,one,one,1.008764094133251,0.6584199895333616,one
-0.27629092939127586,zero,-0.27272340518675575,one,zero,zero,1.1792738420835778,zero,zero,1.8782459802024918,-0.012859368173252173,one
-0.2831527772619376,zero,0.6452458519376516,zero,one,one,-0.055853918991414286,zero,one,1.0676682999444773,1.7275686579730687,zero
0.557548807620006,one,0.37835999844167345,one,one,one,1.5199992869914016,zero,one,1.342385211018235,0.34131321330881076,one
1.2761709542209934,zero,0.7911985532830335,one,one,zero,0.4578698339090919,zero,zero,-0.31521296521357256,0.7324919428021002,one
-0.5692495192796075,zero,0.06879612564588901,one,zero,one,1.9954109556756308,one,zero,1.6771903496877185,-0.07923713250448258,zero
1.4402448030649955,zero,-0.06837895550746166,zero,zero,zero,0.21009273159673825,zero,zero,0.8985002162556357,1.2422799090253953,zero
1.775411912590736,one,0.42181753851745096,one,one,one,1.9299727675273821,one,one,0.2828096165014759,1.7807845670878177,zero
1.6670961485496116,zero,-0.3205481942974754,one,one,zero,0.12724362375532075,one,one,-0.1990156756570293,1.4447793004425755,one
1.4003816736144947,one,-2.3084267930413707,one,zero,one,0.952120294875784,zero,zero,1.4144719665397103,-0.06389049146385667,zero
1.0734341073836184,zero,0.977441898610476,zero,one,one,0.8383742066573979,one,zero,0.5380665660400605,0.2549065731778991,zero
-0.701004891400792,zero,0.08793361262372845,zero,zero,zero,0.5755309526464438,zero,zero,-0.28135934962302717,-0.19585204197129064,zero
-0.29771746324182297,zero,-1.550286397403699,zero,zero,one,1.4682891681590695,one,zero,1.8266619751363142,-0.40420172506892027,one
0.49915327836611223,one,0.8665370880110947,zero,one,one,1.6100384666472212,one,zero,0.3415067055130232,0.2367040441839029,zero
-0.5733203787054352,one,0.40786730082073186,zero,zero,one,0.05092263814402585,zero,zero,0.37609011895985767,1.6760203977905268,one
0.16929802466684252,zero,0.6414229130404858,one,zero,zero,0.878131737025367,one,zero,0.9917879606108639,1.100455888598249,zero
0.13174745976733857,one,0.6395908761070611,zero,zero,one,1.1362553010260552,one,zero,1.4655512110470834,0.8472731774389689,one
-0.06858405763176761,zero,0.6025925863912974,one,zero,one,1.5650551346571484,zero,one,-0.44094919726812326,1.2335755232236427,zero
0.42741306693487235,one,0.012119982579611121,zero,zero,one,0.6288937728960796,one,zero,0.8108525776337542,1.3470422465770884,one
1.2118419861844294,zero,-0.1796899419053741,one,zero,zero,0.3242798445006698,one,zero,0.6749100544193458,0.35279688916900453,zero
1.8503690770971832,zero,0.4069567284111738,one,one,one,1.2487341773832301,zero,one,-0.2792358600015604,1.312711870831299,zero
1.6335936576662202,one,0.05186976724531674,one,zero,zero,0.8979928435517099,zero,zero,-0.43774210931934826,0.5546810937964287,one
1.4813718796759234,zero,1.0423835025666521,one,one,zero,1.6380144070144715,one,one,0.7905926147999512,-0.3118445463326145,one
1.9076437698680762,one,1.1178916767437816,zero,one,one,1.8438236134565043,one,zero,0.0009665868480528972,-0.14144278157086115,one
1.858455992706203,zero,-1.4818009357196624,zero,one,zero,-0.08633762366580344,zero,one,0.03614587637359158,0.5586587839086087,one
0.8435699352416529,zero,0.7203648427193806,one,zero,one,1.2139296092343361,one,zero,1.7035460812595162,1.8844605207315146,one
1.4148132886126246,one,-0.2833634808755796,zero,zero,zero,0.5274819088119065,one,zero,0.43449316296672824,0.19856862835807154,one
0.036182321749771644,one,0.9067502050812865,zero,zero,one,1.475203007709689,one,one,0.9788507947418443,1.5863880322874886,one
0.053502823115317635,zero,0.043226677501445966,zero,one,zero,1.6807859124470461,zero,one,0.9364953086429377,0.15977218215796585,one
1.1874686031030892,one,0.6776959085731126,one,zero,one,0.48525381507292004,one,one,0.2202893136427044,0.5297623890786458,zero
0.697712534336744,zero,-2.3850854914043436,one,one,one,1.6846553032424563,one,one,1.8583842385160594,1.0305589892165952,zero
-0.14850729222139952,zero,0.6601232857355911,one,one,zero,1.8168291525550184,one,one,1.7314330027818148,0.08530423278848871,one
-0.14188286190441185,one,-2.401292016227543,zero,one,zero,0.8872321467419668,zero,zero,1.7848424797736957,-0.3450944587604608,one
1.7628353578550533,one,0.8426579126381858,zero,one,one,1.8858234416538555,one,one,-0.49298363227237785,1.6441711977333933,one
0.9653068700654049,one,0.7133780927344362,zero,one,one,1.1337751524496607,one,one,0.6848872665812304,0.6230885418006564,one
1.1679246388338178,zero,0.012955365598595574,one,zero,zero,0.2796419657028518,zero,zero,1.3079997773373715,-0.25168365066502785,one
1.8737613468655179,one,0.9611904124648567,one,zero,one,-0.2711006948316459,zero,one,1.0062487210677573,1.6300763764877082,one
1.253968329896197,zero,0.11605930059283616,zero,zero,one,1.5851155021045322,zero,one,1.2291918447122907,-0.06061554059313015,one
1.9783533543510405,one,0.8802158557435524,zero,zero,one,0.5873460593380325,one,zero,0.8460360923302646,1.287964652256328,one
0.02780266146752508,zero,0.4553782932995689,one,zero,one,1.8065456808894642,one,one,0.3886351115752482,1.7553862771031428,zero
1.4952580002572802,zero,-1.4202475390913474,one,one,one,1.8032024975163592,one,one,0.5880916182579512,1.4856804148071976,one
0.29337720831893155,one,-0.09956357573169879,zero,zero,one,0.30245539533480376,one,zero,1.5004229069008215,0.1357532857837316,one
-0.04665501537990238,one,0.9367870874532779,one,zero,one,1.8687535061023675,zero,zero,0.5497559829869135,0.5521481894212241,one
-0.4516714695718111,zero,0.6910256229317052,zero,zero,zero,1.0203623692761417,one,one,2.02864781319323,0.729329104016446,zero
1.8235096708194378,zero,-1.5408169857788792,one,one,one,-0.09992977525309558,one,one,-0.41601092022239083,-0.27607764024939635,one
-0.3895320846525372,one,-0.1056528932550318,zero,zero,one,0.749211488321983,one,one,-0.3380414567722639,1.1453866382842974,zero
-0.25781729133546977,zero,0.6454749987659474,zero,one,one,0.7596149214450538,one,one,-0.04064666886889884,1.386942910861084,one
0.7624539437819768,zero,0.6363364313768725,zero,zero,zero,0.3216646509404231,one,zero,-0.4716686732819765,-0.17749845205285836,one
-0.3654918400760255,zero,-0.19236014323883835,one,one,zero,0.09014717188276655,zero,one,1.4119706875079463,0.30685487076081375,one
-0.29678638507839383,zero,-0.13734581098457577,zero,one,zero,-0.2772345924446089,zero,zero,2.0641196806330564,0.08297579009743024,one
0.8778553996433242,one,0.7382063289078827,zero,one,one,1.6989383598429975,one,one,2.1409178025804185,1.0953699950150817,one
-0.5750900826929588,zero,-1.963900423255651,zero,zero,one,1.5627758010847619,one,zero,-0.12347426053892699,0.08526838652441417,one
1.3539760650357078,zero,-2.500830836826993,one,one,one,-0.6458127929566191,one,one,0.530755161992897,1.5433372451023473,zero
0.23821243326155486,one,0.6540326022016091,zero,zero,one,0.9701059579564152,one,one,0.26426444713231545,1.234847218680422,one
1.153607121339785,zero,-1.376142756515419,zero,zero,one,-0.10520321636798535,zero,one,0.5280698444789053,1.4392358903106728,one
1.9071462555000607,one,-0.09894611839067495,zero,zero,one,0.7393693683032442,one,one,-0.5271348038739659,1.7543033092138063,one
0.5343557810444947,one,0.6132901715866694,zero,zero,one,0.7334471145960395,one,one,1.2603894860253047,0.6341040592749289,one
-0.2950231637405356,one,0.10278452603099783,one,zero,zero,1.7175830485591208,one,one,-0.16535390905798764,1.0146559812499714,zero
-0.03185147454054522,zero,0.5888293856222739,zero,zero,zero,1.6488841197925914,zero,zero,2.0489196882411846,1.611198555886711,one
0.8196450920906252,one,0.9359875706708893,zero,zero,one,0.7909928444155117,one,zero,0.44450377369779337,0.16676218142257102,one
0.9617576183677689,one,0.800949433827927,zero,one,zero,1.9453630550464762,one,zero,1.566718749387874,2.00486710927797,zero
0.47075449135684244,one,0.5342297402430641,zero,zero,one,-0.47082109801563726,one,zero,1.6736672235858139,0.6439044568556982,one
1.766689174144001,zero,0.04944142745823441,zero,one,zero,0.9349687493572584,zero,one,0.4775734091473852,0.4147403175952512,one
2.117229174408962,zero,0.7364230380624439,one,zero,one,-0.20440170045202377,one,zero,1.3392103301658178,0.06774831774225333,one
1.9900248292097773,zero,-0.013702919829561198,zero,zero,zero,0.7901347399918582,zero,one,-0.37041174723885284,1.3970749908254028,one
-0.27378265881344765,zero,-0.18773788485356344,one,zero,zero,1.4090672575707355,one,zero,1.0763735526252063,1.6999946218128124,one
1.1032427661319422,one,0.9803599795680066,zero,one,one,1.0827062557045863,one,one,0.09326179127500706,0.9236235703989928,one
0.6664896656378255,zero,0.6415361235981046,zero,zero,one,1.7451215079270388,one,zero,1.7380570249803229,0.7049396285968542,one
-0.14417046265576713,zero,-0.4909940546675762,zero,one,one,2.0090215848456396,one,zero,1.3728358381896542,1.595034719354771,one
0.27024877425571114,one,0.17115036413249338,one,one,one,1.1759780220549565,zero,one,1.0807247656715617,1.842550872504258,one
1.6811024794542824,zero,0.7374030391841867,one,zero,one,0.3749072485314439,zero,one,-0.062237319974713295,0.5458801508179293,one
-0.4309930538562337,one,0.40276879640463,zero,zero,one,-0.34946935609650115,one,one,1.2571402930535864,0.4169091692397796,one
1.4339411020590287,zero,-0.8778903689829729,one,zero,one,0.4158395601761612,zero,zero,2.077777279704124,1.9150953758035247,zero
-0.3512715702373251,one,0.7240575560178311,one,one,one,0.07806503959307992,one,one,0.8188395019868062,1.9330282243713577,one
0.24037284620609442,one,-1.337065914282896,one,zero,one,-0.0019257520208756929,one,one,1.6640497100387792,-0.1143582268723441,one
0.717941193647607,zero,-1.953815066713285,one,zero,one,-0.16980438606616916,zero,zero,1.7012406587644808,-0.13350133296568742,one
1.1327314449901273,one,-1.7852083775652834,zero,one,one,1.2778513542050798,zero,one,0.7720402263430869,0.921815991766429,one
1.7676437085169845,one,0.7255748507575804,one,one,one,0.6033347567781737,one,one,0.062142620745260724,0.5659093078963284,one
0.6886901764145761,one,0.37613668567458935,zero,zero,one,0.4215990469523646,zero,one,1.0074747622753373,1.7155721720114256,one
0.25212929269966833,zero,0.7708203020356884,zero,one,one,0.8024725540034532,one,one,0.3158939553788913,1.6028591976910824,one
1.829207595790499,one,0.8475605603922431,zero,one,one,1.1694019236869841,one,zero,1.8522998419018322,0.5754890514084416,one
1.629229286019905,one,0.7358702115932473,zero,zero,one,1.5256124453052715,one,one,0.8704623629070821,0.09431678304014762,one
1.7500031580588327,zero,0.6376844256476784,one,zero,one,1.282281326575945,one,zero,0.42228012603015036,1.5882724048506427,zero
1.099723051079728,zero,0.23450089355141795,zero,zero,zero,1.0671316003282312,one,one,1.9459670713604675,1.1247022103281517,one
0.8948334080174007,one,0.6169837714562656,zero,one,one,0.1622809062062015,zero,zero,-0.14778918448268338,1.9925493819579292,one
0.17918450527819288,zero,0.6384629674316111,zero,zero,one,0.17021292249887485,one,zero,-0.10386978388130319,0.72576294486429,one
1.8199772366477283,one,-0.07508385505105329,zero,zero,zero,-0.39262683834709644,zero,one,0.34270902721661145,1.3140191751537686,one
-0.3458158042535612,zero,0.8540079773249685,one,one,zero,0.8959331575152981,one,one,1.5923074074137167,1.0126001514625496,one
1.6205263451146164,one,-1.6231241688962532,one,zero,one,-0.04210626548344973,zero,zero,1.6929533975365354,-0.4516902809473407,zero
-0.03803330222833834,zero,-0.5514110454798388,zero,zero,zero,-0.4448014651645492,one,one,0.38531090275695257,1.028191302985993,one
-0.09399616138438789,zero,0.7233389801083749,zero,one,one,-0.03887279617381575,zero,zero,1.8602206925469904,1.1428464548721242,zero
-0.36547014036240166,one,-0.2837404237487653,zero,zero,zero,1.2642843869466829,one,zero,0.49101165950226744,1.383667383434711,one
-0.16656570602054568,one,0.7773733974781957,one,zero,zero,0.7163899521758529,one,zero,1.4860205240856974,-0.4221285598779184,zero
1.4305052115751644,zero,0.40584230756595513,zero,zero,one,0.030005459216356,zero,zero,1.5842634450745463,1.4575930605345546,zero
0.5031070175524801,zero,1.048759896739899,zero,zero,one,1.370576158563809,one,zero,0.32250542653259157,-0.07040937077336448,one
1.1818172904010824,one,-0.008565791483677672,zero,one,one,1.0462635487865917,one,one,2.028612498620338,0.976470966421547,zero
0.08727453636535712,one,-0.010914648378079594,zero,zero,zero,-0.3292099434750467,one,zero,1.3105836000147533,1.5360908594887113,zero
1.5520457102881315,one,-0.48809043223260407,one,one,zero,1.7333625637261694,one,one,-0.45151885630036215,0.5694746723422648,zero
0.6140521983994993,zero,0.6889784555118226,one,zero,one,0.6851808037349572,one,zero,0.5890595826272961,0.5932449370245708,one
0.12685020484886492,zero,0.5745535289309743,zero,zero,one,1.2621428196494575,one,zero,1.258161020258697,0.8588674192174232,one
0.11802193324183805,one,0.546859873549087,one,zero,one,-0.3286148256960516,zero,one,1.1954616975066439,0.21748247737681853,one
0.9588397992455555,zero,-0.25741722732894046,zero,zero,zero,0.18686934419719686,one,zero,0.6259383017918341,-0.28730750567580704,zero
1.554017850906078,zero,0.5795991285361785,zero,one,one,-0.23775760301710241,one,zero,0.9107909440523496,1.9070718327810678,zero
0.5004840517636371,one,0.6272027494556626,zero,one,one,0.6220815428311619,one,one,0.9132513449176471,1.349676784394043,one
